Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4492","QY488_22095",,"P0A7R5","Escherichia coli (strain K12)","rpsJ","SSU ribosomal protein S10p (S20e)","Nitrofurantoin","Drug target",,100,100,90,"5e-47"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1788","QY488_08755",,"VFG000189","Pseudomonas aeruginosa PAO1","pscQ","Type III secretion inner membrane protein (YscQ,homologous to flagellar export components)",,"Secretion system,Type III secretion system",,100,100,100,"1e-177"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3746","QY488_18410",,"P18895","Pseudomonas aeruginosa","algE","Alginate export system Algk/AlgE, outer membrane porin AlgE","the alginate export porin (aep) family.","1.B.13.1.1","10984043;1743507;7521870",100,100,100,"1e-299"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1513","QY488_07420",,"BAE06005.1","Pseudomonas aeruginosa","mexM","RND efflux system, membrane fusion protein",,"efflux pump conferring antibiotic resistance",,100,100,100,"1e-211"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.799","QY488_03895",,,,"OccK5/OpdH","Outer membrane low permeability porin, OprD family => OccK5/OpdH tricarboxylate","Outer membrane low permeability porin, OprD family => OccK5/OpdH tricarboxylate","protein modulating permeability to antibiotic","17114261",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5306","QY488_26220",,"VFG001222","Pseudomonas aeruginosa PAO1","pilM","Type IV pilus biogenesis protein PilM",,"Adherence,Twitching motility",,100,100,100,"1e-194"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4429","QY488_21780",,,,"Ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)","D-alanine--D-alanine ligase (EC 6.3.2.4)","antibiotic target in susceptible species","24303782;24033232",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4456","QY488_21915",,"VFG000168","Pseudomonas aeruginosa PAO1","pchD","2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [pyochelin] siderophore @ 2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) of siderophore biosynthesis",,"Iron uptake,Siderophore",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1160","QY488_05695",,"VFG001251","Pseudomonas aeruginosa PAO1","fliF","Flagellar M-ring protein FliF",,"Adherence,Motility",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.102","QY488_00495",,"VFG002077","Pseudomonas aeruginosa PAO1","vgrG1a","VgrG protein",,"Secretion system,Type VI secretion system",,100,99,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4835","QY488_23860",,"AAB41958.1","Pseudomonas aeruginosa","oprJ","Multidrug efflux system, outer membrane factor lipoprotein => OprJ of MexCD-OprJ system",,"efflux pump conferring antibiotic resistance",,100,100,99,"1e-265"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2667","QY488_13030",,,,"MdtABC-TolC","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtC (RND type)","efflux pump conferring antibiotic resistance","12107134",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2387","QY488_11660",,"VFG044079","Pseudomonas aeruginosa PAO1","pvcA","PvcA protein, related to known isonitrile synthases",,"",,100,100,100,"1e-189"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2731","QY488_13365",,"116050573","Pseudomonas aeruginosa UCBPP-PA14","gacA","BarA-associated response regulator UvrY (= GacA = SirA)",,"","9371831",100,100,100,"1e-117"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.95","QY488_00460",,"VFG002070","Pseudomonas aeruginosa PAO1","hsiC1/vipB","T6SS component TssC (ImpC/VipB)",,"Secretion system,Type VI secretion system",,100,100,100,"1e-296"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3560","QY488_17485",,"P27017","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","amiC","Possible regulatory protein similar to urea ABC transporter, substrate binding protein","Butyramide;Acetamide","Drug target",,100,100,100,"1e-229"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5434","QY488_26870",,"P18275","Pseudomonas aeruginosa","arcD","Arginine/ornithine antiporter ArcD","the amino acid-polyamine-organocation (apc) family.","2.A.3.2.3","10984043;1311296;2158926",100,100,100,"1e-277"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.451","QY488_02185",,"NP_249118.1","Pseudomonas aeruginosa PAO1","oprM","Multidrug efflux system, outer membrane factor lipoprotein => OprM of MexAB-OprM",,"efflux pump conferring antibiotic resistance",,100,100,100,"1e-274"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4496","QY488_22115",,"P0A7S3","Escherichia coli (strain K12)","rpsL","SSU ribosomal protein S12p (S23e)","Framycetin;Amikacin;Tigecycline;Tobramycin;Gentamicin;Spectinomycin;Netilmicin;Neomycin;Streptomycin;Kanamycin;Ribostamycin;GENTAMICIN C1A;Arbekacin","Drug target",,99,100,88,"2e-59"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3295","QY488_16160",,"VFG001230","Pseudomonas aeruginosa PAO1","fimV","Probable type IV pilus assembly FimV-related transmembrane protein",,"Adherence,Twitching motility",,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3927","QY488_19300",,"NP_252410.1","Pseudomonas aeruginosa PAO1","nalC","Transcriptional regulator, AcrR family",,"efflux pump conferring antibiotic resistance,gene modulating antibiotic efflux",,100,100,100,"1e-117"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3557","QY488_17470",,"Q9HYN5","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","lecB","Photopexin A","Beta-D-Glucose;Beta-D-Fructopyranose;N-acetyl-alpha-D-glucosamine","Drug target",,100,100,100,"1e-58"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1812","QY488_08875",,"VFG000213","Pseudomonas aeruginosa PAO1","pscE","Type III secretion protein (YscE)",,"Secretion system,Type III secretion system",,100,100,100,"3e-30"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1790","QY488_08765",,"VFG000191","Pseudomonas aeruginosa PAO1","pscO","Type III secretion spans bacterial envelope protein (YscO)",,"Secretion system,Type III secretion system",,100,100,100,"4e-85"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.943","QY488_04605",,"O30506","Pseudomonas aeruginosa","aotP","Arginine/ornithine ABC transporter, ATP-binding protein AotP","the atp-binding cassette (abc) superfamily.","3.A.1.3.11","10984043;9286980;9791103",100,100,100,"1e-141"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1806","QY488_08845",,"VFG000207","Pseudomonas aeruginosa PAO1","exsB","Type III secretion transporter lipoprotein (YscW,VirG)",,"Secretion system,Type III secretion system",,100,100,100,"2e-72"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1686","QY488_08250",,"15596793","Pseudomonas aeruginosa PAO1 ","htpG","Chaperone protein HtpG",,"","12023080",100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1152","QY488_05655",,"VFG014304","Pseudomonas aeruginosa PAO1","fleI/flag","Flagellar protein FlaG",,"",,100,100,100,"1e-61"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.784","QY488_03820",,"Q9I5I9","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","sdsA1","Alkyl sulfatase and related hydrolases, MBL-fold metallo-hydrolase superfamily","1-DECANE-SULFONIC-ACID;1-DODECANOL","Drug target",,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2135","QY488_10440",,"NP_250709.1","Pseudomonas aeruginosa PAO1","amrA","Multidrug efflux system, membrane fusion component => MexX of of MexXY/AxyXY",,"efflux pump conferring antibiotic resistance",,100,100,100,"1e-220"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4464","QY488_21955",,"116052272","Pseudomonas aeruginosa UCBPP-PA14","katA","Catalase KatE (EC 1.11.1.6)",,"","15972537",100,100,100,"1e-296"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2550","QY488_12460",,"VFG016046","Pseudomonas aeruginosa PAO1","pvdH","Pyoverdin biosynthesis protein PvdH, L-2,4-diaminobutyrate:2-oxoglutarate aminotransferase (EC 2.6.1.76)",,"",,100,100,100,"1e-273"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.892","QY488_04360",,"116048767","Pseudomonas aeruginosa UCBPP-PA14 ","plcH","Phospholipase C (EC 3.1.4.3) => hemolytic PlcH",,"","7604262",100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5604","QY488_27715",,"P50597","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","rph","Ribonuclease PH (EC 2.7.7.56)","N-Cyclohexyltaurine","Drug target",,100,100,100,"1e-131"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1163","QY488_05710",,"VFG001254","Pseudomonas aeruginosa PAO1","fliI","Flagellum-specific ATP synthase FliI",,"Adherence,Motility",,100,100,100,"1e-257"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2011","QY488_09835",,"VFG015509","Pseudomonas aeruginosa PAO1","phzC1","2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II PhzC (EC 2.5.1.54)",,"",,100,100,100,"1e-238"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4436","QY488_21815",,"Q9HWH3","Pseudomonas aeruginosa","opmD","Multidrug efflux system, outer membrane factor lipoprotein => OpmD of MexHI-OpmD system","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.32","10984043",100,100,100,"1e-277"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1131","QY488_05555",,"P21627","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","livH","Branched-chain amino acid ABC transporter, permease protein LivH (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.8",,100,100,100,"1e-169"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2791","QY488_13660",,"P0AFD6","Escherichia coli","nuoI","NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.1.1","11997136;12718520;15919996;15996109;16079137;16738553;7607227;7690854;8157582;8366049;9205837;9278503;9298646",93,92,86,"2e-85"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1132","QY488_05560",,"P21175","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Branched-chain amino acid ABC transporter, substrate-binding protein LivJ (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.8",,100,100,100,"1e-214"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.99","QY488_00480",,"VFG002074","Pseudomonas aeruginosa PAO1","hsiG1","T6SS component TssF (ImpG/VasA)",,"Secretion system,Type VI secretion system",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4437","QY488_21820",,"15599404","Pseudomonas aeruginosa","phzM","Phenazine-specific methyltransferase PhzM",,"","15213173",100,100,100,"1e-190"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4441","QY488_21840",,"Q7DC80","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","phzD1","2-amino-2-deoxy-isochorismate hydrolase PhzD (EC 3.-.-.-)","Formic Acid;Isochorismic Acid","Drug target",,100,100,100,"1e-118"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2523","QY488_12325",,"Q9I194","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","pvdQ","Acyl-homoserine lactone acylase PvdQ (EC 3.5.1.-), quorum-quenching","Lauric Acid","Drug target",,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3884","QY488_19085",,"NP_252368.1","Pseudomonas aeruginosa PAO1","mexL","Transcriptional regulator, AcrR family",,"efflux pump conferring antibiotic resistance,gene modulating antibiotic efflux",,100,100,100,"1e-117"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1212","QY488_05940",,"VFG000115","Pseudomonas aeruginosa PAO1","toxA","hypothetical protein",,"Toxin,Intracellular toxin,ADP-ribosyltransferase,A-B type,Molecular mimicry",,100,100,100,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4436","QY488_21815",,,,"MexHI-OpmD system","Multidrug efflux system, outer membrane factor lipoprotein => OpmD of MexHI-OpmD system","Multidrug efflux system, outer membrane factor lipoprotein => OpmD of MexHI-OpmD system","efflux pump conferring antibiotic resistance","12177331",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4451","QY488_21890",,"VFG001267","Pseudomonas aeruginosa PAO1","pchH","ABC efflux pump, fused inner membrane and ATPase subunits in pyochelin gene cluster @ Putative ABC iron siderophore transporter, fused permease and ATPase domains",,"Iron uptake,Siderophore",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.809","QY488_03945",,"VFG000135","Pseudomonas aeruginosa PAO1","mucB","Sigma factor RpoE negative regulatory protein RseB precursor",,"Antiphagocytosis,Serum resistance",,100,100,100,"1e-182"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1514","QY488_07425",,,,"MdtABC-TolC","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB-like","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB-like","efflux pump conferring antibiotic resistance",,,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.745","QY488_03635",,,,"CatB family","Chloramphenicol O-acetyltransferase (EC 2.3.1.28) => CatB family","Chloramphenicol O-acetyltransferase (EC 2.3.1.28) => CatB family","antibiotic inactivation enzyme","2013403",,,,
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1151","QY488_05650",,"15596289","Pseudomonas aeruginosa PAO1","fliC","Flagellin protein FlaB",,"","9423837",100,100,100,"1e-266"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5374","QY488_26560",,"15600305","Pseudomonas aeruginosa PAO1","estA","Phospholipase/lecithinase/hemolysin",,"","14641575",100,100,100,"0.0"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4487","QY488_22070",,"P0A7U3","Escherichia coli (strain K12)","rpsS","SSU ribosomal protein S19p (S15e)","Tigecycline;Tetracycline","Drug target",,97,98,83,"1e-38"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.19","QY488_00095",,"Q9I7A8","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","def","Peptide deformylase (EC 3.5.1.88)","2-(3,4-Dihydro-3-Oxo-2h-Benzo[B][1,4]Thiazin-2-Yl)-N-Hydroxyacetamide;N-(2-Acetamido)Iminodiacetic Acid;2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide","Drug target",,100,100,100,"2e-93"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4625","QY488_22800",,"G3XCT7","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","ampG","AmpG permease","the major facilitator superfamily (mfs).","2.A.1.25.5",,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2134","QY488_10435",,"NP_250708.1","Pseudomonas aeruginosa PAO1","amrB","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexY of MexXY/AxyXY",,"efflux pump conferring antibiotic resistance",,100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.84","QY488_00410",,"VFG002060","Pseudomonas aeruginosa PAO1","ppkA","T6SS Serine/threonine protein kinase (EC 2.7.11.1) PpkA",,"Secretion system,Type VI secretion system",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1130","QY488_05550",,"P21628","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"Branched-chain amino acid ABC transporter, permease protein LivM (TC 3.A.1.4.1)","the atp-binding cassette (abc) superfamily.","3.A.1.4.8",,100,100,100,"1e-236"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5510","QY488_27250",,"Q59643","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","hemB","Porphobilinogen synthase (EC 4.2.1.24)","Formic Acid;5-Fluorolevulinic Acid","Drug target",,100,100,100,"1e-191"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3350","QY488_16445",,,,"gyrA","DNA gyrase subunit A (EC 5.99.1.3)","DNA gyrase subunit A (EC 5.99.1.3)","antibiotic target in susceptible species","9293187",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.97","QY488_00470",,"VFG002072","Pseudomonas aeruginosa PAO1","hsiE1","T6SS associated component TagJ (ImpE)",,"Secretion system,Type VI secretion system",,100,100,100,"1e-157"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2012","QY488_09840",,"Q7DC80","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","phzD1","2-amino-2-deoxy-isochorismate hydrolase PhzD (EC 3.-.-.-)","Formic Acid;Isochorismic Acid","Drug target",,100,100,100,"1e-118"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3280","QY488_16085",,"VFG000179","Pseudomonas aeruginosa PAO1","xcpU","General secretion pathway protein H",,"Secretion system,Type II secretion system",,100,100,100,"9e-91"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3125","QY488_15310",,,,"fabV","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9), FabV => refractory to triclosan","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9), FabV => refractory to triclosan","antibiotic target replacement protein","19933806;18032386",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2528","QY488_12350",,,,"MacB","Macrolide export ATP-binding/permease protein MacB","Macrolide export ATP-binding/permease protein MacB","efflux pump conferring antibiotic resistance","11544226",,,,
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5724","QY488_28335",,"Q9HTB8","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)",,"O-antigen export system permease protein RfbD","the atp-binding cassette (abc) superfamily.","3.A.1.103.6",,100,100,100,"1e-150"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1145","QY488_05620",,"VFG001244","Pseudomonas aeruginosa PAO1","flgK","Flagellar hook-associated protein FlgK",,"Adherence,Motility",,100,100,100,"0.0"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3724","QY488_18300",,"BAE06008.1","Pseudomonas aeruginosa","mexQ","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexQ of MexPQ-OpmE system",,"efflux pump conferring antibiotic resistance",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.2784","QY488_13630",,"P0AFC7","Escherichia coli",,"NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.1.1","11997136;12718520;15919996;15996109;16079137;16738553;7607227;7690854;8157582;8366049;9205837;9278503;9298646",80,79,83,"8e-89"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1252","QY488_06140",,"Q848I3","Pseudomonas chlororaphis","dctA","Na+/H+-dicarboxylate symporter","the dicarboxylate/amino acid:cation (na(+) or h(+)) symporter (daacs) family.","2.A.23.1.10",,95,96,82,"1e-200"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1807","QY488_08850",,"VFG000208","Pseudomonas aeruginosa PAO1","exsA","Type III secretion thermoregulatory protein (LcrF,VirF,transcription regulation of virulence plasmid)",,"Secretion system,Type III secretion system",,100,100,100,"1e-161"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.438","QY488_02125",,"VFG001233","Pseudomonas aeruginosa PAO1","chpC","probable chemotaxis protein",,"Adherence,Twitching motility",,100,100,100,"6e-89"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4792","QY488_23645",,"VFG001212","Pseudomonas aeruginosa PAO1","pilE","Type IV pilus biogenesis protein PilE",,"Adherence,Twitching motility",,100,100,100,"9e-76"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1212","QY488_05940",,"P11439","Pseudomonas aeruginosa","toxA","hypothetical protein","the pseudomonas exotoxin a (p-exoa) family.","1.C.73.1.1","10600112;10984043;2118903;2170123;2885323;6201861;7568123;8692916",100,100,100,"0.0"
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4789","QY488_23630",,"VFG001209","Pseudomonas aeruginosa PAO1","pilX","Type IV fimbrial biogenesis protein PilX",,"Adherence,Twitching motility",,100,100,100,"1e-107"
"BLAT","Antibiotic Resistance","CARD","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4836","QY488_23865",,"NP_253288.1","Pseudomonas aeruginosa PAO1","mexD","Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexD of MexCD-OprJ system",,"",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5709","QY488_28255",,"15600630","Pseudomonas aeruginosa","PA5437","Transcriptional regulator PA5437, LysR family",,"","14641575",100,98,100,"1e-173"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4761","QY488_23475",,"P22608","Pseudomonas aeruginosa","pilB","Type IV fimbrial assembly, ATPase PilB","the outer membrane protein secreting main terminal branch (mtb) family.","3.A.15.2.1","10984043;1676385;1898929;1971619;2997119;7565109;7854122;7854130;8057924;8330261;8340405;8682785;8845350;9224881;9668097",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5374","QY488_26560",,"O33407","Pseudomonas aeruginosa","estA","Phospholipase/lecithinase/hemolysin","the autotransporter-1 (at-1) family.","1.B.12.5.9","10559163;10984043",100,100,100,"0.0"
"BLAT","Drug Target","DrugBank","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.5427","QY488_26835",,"Q9HU22","Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)","rmlA","Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)","Thymidine-5'-Phosphate;Thymidine-5'-Triphosphate;Alpha-D-Glucose-1-Phosphate;2'-Deoxy-Thymidine-Beta-L-Rhamnose;2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose;Citric Acid;Deoxythymidine","Drug target",,100,100,100,"1e-169"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.3140","QY488_15385",,"116050967","Pseudomonas aeruginosa UCBPP-PA14","fabF1","3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",,"","18591226",100,100,100,"1e-240"
"K-mer Search","Antibiotic Resistance","PATRIC","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4407","QY488_21670",,,,"OccK10/OpdN","Outer membrane low permeability porin, OprD family => OccK10/OpdN","Outer membrane low permeability porin, OprD family => OccK10/OpdN","protein modulating permeability to antibiotic","22272184",,,,
"BLAT","Virulence Factor","VFDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.4788","QY488_23625",,"VFG001208","Pseudomonas aeruginosa PAO1","pilW","Type IV fimbrial biogenesis protein PilW",,"Adherence,Twitching motility",,100,100,100,"1e-155"
"BLAT","Transporter","TCDB","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.133","QY488_00650",,"A6UXQ8","Pseudomonas aeruginosa (strain PA7)",,"hypothetical protein","the pleurotolysin pore-forming (pleurotolysin) family.","1.C.97.3.4",,93,83,81,"2e-48"
"BLAT","Virulence Factor","Victors","Pseudomonas aeruginosa PAO1","fig|208964.933.peg.1508","QY488_07395",,"116049375","Pseudomonas aeruginosa UCBPP-PA14","lasR","N-(3-oxododecanoyl)-L-homoserine lactone-binding transcriptional activator @ Acyl-homoserine lactone-binding transcriptional activator, LuxR family @ Transcriptional regulator LasR",,"","11867744",100,100,100,"1e-137"
