Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.3011","ECIAI1_3070","VBIEscCol26572_3011","15803476","Escherichia coli O157:H7 str. EDL933",,"hypothetical protein",,,"15731074",100,100,99,"1e-139"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2121","ECIAI1_2151","VBIEscCol26572_2121","P76398","Escherichia coli","mdtB","Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.12","12107133;12107134;15919996;16738553;9097040;9278503",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1215","ECIAI1_1227","VBIEscCol26572_1215","P0AFR2","Escherichia coli (strain K12)","ychM","Putative sulfate permease","the sulfate permease (sulp) family.","2.A.53.3.11",,100,100,100,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.402","ECIAI1_0409","VBIEscCol26572_0402","P0AG93","Escherichia coli (strain K12)","secF","Protein translocase subunit SecF","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.4.1","15919996;16079137;16738553;2170107;2249673;7507921;9278503",100,100,100,"1e-180"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.865","ECIAI1_0881","VBIEscCol26572_0865","AFH35853.1","Escherichia coli","cmr","Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance",,100,100,96,"1e-225"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3645","ECIAI1_3728","VBIEscCol26572_3645","P11286","Escherichia coli","yiaB","Inner membrane protein YiaB","the yiaa-yiab (yiaab) family.","9.B.44.1.1","11867724;15919996;16738553;6320721;8041620;9278503",99,99,98,"2e-57"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1617","ECIAI1_1638","VBIEscCol26572_1617","P77783","Escherichia coli","ynfF","Anaerobic selenate reductase, molybdenum cofactor-containing periplasmic protein","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.3.1","16738553;17218314;9097039;9278503",98,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.835","ECIAI1_0852","VBIEscCol26572_0835","P0A917","Escherichia coli (strain K12)","ompX","Outer membrane protein X precursor","(Hydroxyethyloxy)Tri(Ethyloxy)Octane","Drug target",,100,100,100,"5e-97"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3274","ECIAI1_3339","VBIEscCol26572_3274","P64602","Escherichia coli (strain K12)","yrbB","Phospholipid ABC transporter-binding protein MlaB","the atp-binding cassette (abc) superfamily.","3.A.1.27.3","15919996;16738553;19383799;9205837;9278503",100,100,100,"8e-49"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3174","ECIAI1_3239","VBIEscCol26572_3174","P0AA78","Escherichia coli","exuT","Hexuronate transporter","the major facilitator superfamily (mfs).","2.A.1.14.2","15919996;16738553;9278503",91,100,99,"1e-254"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3804","ECIAI1_3894","VBIEscCol26572_3804","P31466","Escherichia coli (strain K12)","yieG","Adenine permease AdeP","the nucleobase/ascorbate transporter (nat) or nucleobase:cation symporter-2 (ncs2) family.","2.A.40.7.6","15919996;16738553;6198438;7686882;8165228;9278503",97,100,99,"1e-242"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3661","ECIAI1_3746","VBIEscCol26572_3661","P37676","Escherichia coli","yiaO","2,3-diketo-L-gulonate-binding periplasmic protein yiaO precursor","the tripartite atp-independent periplasmic transporter (trap-t) family.","2.A.56.1.2","14668138;15870475;15919996;16385129;16397293;16738553;8041620;9278503",100,100,99,"1e-186"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1011","ECIAI1_1022","VBIEscCol26572_1011","P38134","Escherichia coli","yccC","Tyrosine-protein kinase (EC 2.7.10.2)","the cytoplasmic membrane-periplasmic auxiliary-1 (mpa1) protein with cytoplasmic (c) domain (mpa1-c or mpa1+c) family.","8.A.3.3.1","11090276;15919996;16738553;2168385;7984428;8905232;9278503",99,100,100,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3752","ECIAI1_3838","VBIEscCol26572_3752","P0ADL1","Escherichia coli","nepI","Purine ribonucleoside efflux pump NepI","the major facilitator superfamily (mfs).","2.A.1.2.26","15919996;16040204;16428402;16738553;7686882;9278503",100,87,99,"1e-220"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1770","ECIAI1_1797","VBIEscCol26572_1770","P17334","Escherichia coli","chbC","PTS system, N,N'-diacetylchitobiose-specific IIC component","'the pts lactose-n,n'-diacetylchitobiose-_-glucoside (lac) family.'","4.A.3.2.1","10913117;10913118;10913119;10913122;15919996;1630305;16738553;2092358;2179047;8003964;9032081;9041631;9097039;9278503;9405618",100,100,100,"1e-258"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2632","ECIAI1_2672","VBIEscCol26572_2632","SL1344_2538","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","yfhL","Uncharacterized ferredoxin-like protein YfhL",,"Virulence","16518469",69,98,93,"2e-29"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4271","ECIAI1_4403","VBIEscCol26572_4271","P23367","Escherichia coli (strain K12)","mutL","DNA mismatch repair protein MutL","Isopropyl Alcohol;Glycerol;Phosphoaminophosphonic Acid-Adenylate Ester","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2421","ECIAI1_2457","VBIEscCol26572_2421","P0A769","Escherichia coli","mntH","Manganese transport protein MntH","the metal ion (mn(2+)-iron) transporter (nramp) family.","2.A.55.3.1","10712688;10844693;14607838;15630547;15919996;16738553;9205837;9278503",94,100,100,"1e-219"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1432","ECIAI1_1448","VBIEscCol26572_1432","P76115","Escherichia coli (strain K12)","yncD","Probable tonB-dependent receptor yncD precursor","the outer bacterial membrane secretin (secretin) family.","1.B.22.1.3",,100,100,99,"0.0"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.865","ECIAI1_0881","VBIEscCol26572_0865",,,"cmr","Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance","9079913",,,,
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2330","ECIAI1_2366","VBIEscCol26572_2330","P0AFU2","Escherichia coli (strain K12)","yfbS","Uncharacterized transporter YfbS","the divalent anion:na(+) symporter (dass) family.","2.A.47.4.8",,100,100,100,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4361","ECIAI1_4485","VBIEscCol26572_4361","P04391","Escherichia coli (strain K12)","argI","Ornithine carbamoyltransferase (EC 2.1.3.3)","Ndelta-(N'-Sulphodiaminophosphinyl)-L-Ornithine","Drug target",,100,100,99,"1e-192"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4005","ECIAI1_4115","VBIEscCol26572_4005","P0A712","Escherichia coli (strain K12)","kdgT","2-keto-3-deoxygluconate permease (KDG permease)","the 2-keto-3-deoxygluconate transporter (kdgt) family.","2.A.10.1.2","15919996;16738553;8346018;9278503",100,100,100,"1e-180"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.590","ECIAI1_0596","VBIEscCol26572_0590","P0AE74","Escherichia coli","citT","Citrate Succinate antiporter (TC 2.A.47.3.2)","the divalent anion:na(+) symporter (dass) family.","2.A.47.3.2","16738553;8905232;9278503;9696764",97,99,100,"1e-280"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1118","ECIAI1_1128","VBIEscCol26572_1118","147675453","Vibrio cholerae O395","fabG","3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100), FadG",,,"11952899",97,99,81,"1e-108"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.280","ECIAI1_0293","VBIEscCol26572_0280","VFG002412","Escherichia coli O157:H7 str. EDL933","yagY","CFA/I fimbrial auxiliary subunit",,"Adherence",,100,100,98,"1e-122"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3756","ECIAI1_3842","VBIEscCol26572_3756","P0AGC0","Escherichia coli","uhpT","Hexose phosphate transport protein UhpT","the major facilitator superfamily (mfs).","2.A.1.4.1","1569007;15919996;16738553;2156798;3301805;7686882;9278503",100,100,100,"1e-270"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.3790","ECIAI1_3877","VBIEscCol26572_3790",,,"gyrB","DNA gyrase subunit B (EC 5.99.1.3)",,"antibiotic target in susceptible species","21693461;22279180;9293187",,,,
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3385","ECIAI1_3463","VBIEscCol26572_3385","P0A7V3","Escherichia coli (strain K12)","rpsC","SSU ribosomal protein S3p (S3e)","Tetracycline","Drug target",,100,100,100,"1e-130"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1458","ECIAI1_1479","VBIEscCol26572_1458","P0AAJ3","Escherichia coli","fdnH","Formate dehydrogenase N beta subunit (EC 1.2.1.2)","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.2.1","11884747;15919996;16738553;17218314;1834669;9097039;9278503",99,100,99,"1e-178"
"BLASTP","Human Homolog","Human","Escherichia coli IAI1","fig|585034.5.peg.2977","ECIAI1_3037","VBIEscCol26572_2977","XP_005249200.1","Homo sapiens","yliK","Methylmalonyl-CoA mutase (EC 5.4.99.2)",,,,93,98,59,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1750","ECIAI1_1775","VBIEscCol26572_1750","P0A8M5","Shigella flexneri","thrS","Threonyl-tRNA synthetase (EC 6.1.1.3)","5'-O-(N-(L-Threonyl)-Sulfamoyl)Adenosine;5'-O-(N-(L-Seryl)-Sulfamoyl)Adenosine;N'-L-Seryl-3'-Amino-(3'-Deoxy)-Adenosine","Drug target",,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2098","ECIAI1_2126","VBIEscCol26572_2098","P32056","Escherichia coli (strain K12)","nudD","GDP-mannose mannosyl hydrolase","Guanosine-5'-Diphosphate","Drug target",,100,100,94,"9e-86"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.171","ECIAI1_0165","VBIEscCol26572_0171","15799850","Escherichia coli O157:H7 str. EDL933","map","Methionine aminopeptidase (EC 3.4.11.18)",,,"15528651",100,100,100,"1e-153"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2390","ECIAI1_2425","VBIEscCol26572_2390","P37327","Escherichia coli (strain K12)","yfdC","Inner membrane protein YfdC","the formate-nitrite transporter (fnt) family.","1.A.16.4.1","15919996;16738553;9205837;9278503",100,100,99,"1e-175"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.716","ECIAI1_0720","VBIEscCol26572_0716","P75757","Escherichia coli","zitB","Zinc transporter ZitB","the cation diffusion facilitator (cdf) family.","2.A.4.1.4","11443104;15919996;16738553;8905232;9278503",100,100,100,"1e-183"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1918","ECIAI1_1947","VBIEscCol26572_1918","16765236","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ruvB","Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)",,,"20670908",100,100,96,"1e-183"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.1524","ECIAI1_1544","VBIEscCol26572_1524",,,"marA","Multiple antibiotic resistance protein MarA",,"antibiotic resistance gene cluster, cassette, or operon","8383113;9068629",,,,
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4335","ECIAI1_4461","VBIEscCol26572_4335","Q6BEX0","Escherichia coli (strain K12)","ytfR","Galactofuranose ABC transporter, ATP-binding protein","the atp-binding cassette (abc) superfamily.","3.A.1.2.25",,100,100,98,"1e-280"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.4215","ECIAI1_4342","VBIEscCol26572_4215",,,"basS","Sensor protein BasS/PmrB (activates BasR/PmrA)",,"regulator modulating expression of antibiotic resistance genes","8282725;25150146;20653976",,,,
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.904","ECIAI1_0919","VBIEscCol26572_0904",,,"macB","Macrolide export ATP-binding/permease protein MacB",,"efflux pump conferring antibiotic resistance","11544226",,,,
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.1947","ECIAI1_1974","VBIEscCol26572_1947","VFG043210","Yersinia enterocolitica subsp. enterocolitica 8081","cheW","Positive regulator of CheA protein activity (CheW)",,,,93,92,87,"4e-70"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1892","ECIAI1_1923","VBIEscCol26572_1892","P0A955","Escherichia coli (strain K12)","eda","4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) @ 2-dehydro-3-deoxyphosphogluconate aldolase (EC 4.1.2.14)","Citric Acid","Drug target",,100,100,100,"1e-116"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.4389","ECIAI1_4522","VBIEscCol26572_4389","15804884","Escherichia coli O157:H7 str. EDL933","yjhS","Probable 9-O-acetyl-N-acetylneuraminic acid deacetylase",,,"15528651",99,99,97,"1e-198"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.1297","ECIAI1_1313","VBIEscCol26572_1297",,,"fabI","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)",,"antibiotic target in susceptible species","18193820;10869170;8284673",,,,
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3258","ECIAI1_3323","VBIEscCol26572_3258","P0AG99","Escherichia coli","secG","Protein translocase membrane subunit SecG","the general secretory pathway (sec) family.","3.A.5.1.1","10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503",100,100,100,"3e-55"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1771","ECIAI1_1798","VBIEscCol26572_1771","SL1344_1247","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","chbB","PTS system, N,N'-diacetylchitobiose-specific IIB component (EC 2.7.1.196)",,"Virulence","16518469",100,100,96,"5e-50"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4315","ECIAI1_4442","VBIEscCol26572_4315","P0AAE0","Escherichia coli","cycA","D-serine/D-alanine/glycine transporter","the amino acid-polyamine-organocation (apc) family.","2.A.3.1.7","15919996;16738553;7610040;9278503",100,100,99,"1e-273"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4171","ECIAI1_4298","VBIEscCol26572_4171","P32703","Escherichia coli","yjcE","Uncharacterized Na(+)/H(+) exchanger YjcE","the monovalent cation:proton antiporter-1 (cpa1) family.","2.A.36.3.1","16738553;8265357;9278503",100,100,99,"1e-310"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1752",,"VBIEscCol26572_1752","15802132","Escherichia coli O157:H7 str. EDL933",,"Putative ankyrin repeat protein B",,,"15731074",62,96,96,"1e-219"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.4082","ECIAI1_4201","VBIEscCol26572_4082","16767407","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","rpoB","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)",,,"15542179",100,100,98,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.169","ECIAI1_0163","VBIEscCol26572_0169","P56220","Unknown prokaryotic organism","dapD","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)","Pimelic Acid;Coenzyme A;2-Aminopimelic Acid;Succinyl-Coenzyme A;Succinamide-Coa","Drug target",,100,100,95,"1e-150"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.571","ECIAI1_0578","VBIEscCol26572_0571","VFG000932","Escherichia coli CFT073","entE","2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [enterobactin] siderophore @ 2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) of siderophore biosynthesis",,"Iron uptake;Siderophore",,100,100,98,"1e-311"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2349","ECIAI1_2385","VBIEscCol26572_2349","P0AEU0","Escherichia coli (strain K12)","hisJ","Histidine ABC transporter, substrate-binding protein HisJ (TC 3.A.1.3.1)","the atp-binding cassette (abc) superfamily.","3.A.1.3.29","16738553;3040734;9205837;9278503;9298646",100,100,100,"1e-145"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.183","ECIAI1_0178","VBIEscCol26572_0183","187734090","Shigella boydii CDC 3083-94","hlpA","Periplasmic chaperone of outer membrane proteins Skp @ Outer membrane protein H precursor",,,"17526712",100,100,100,"3e-82"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3404","ECIAI1_3483","VBIEscCol26572_3404","STM3453","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","fkpA","FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)",,"Intracellular survival and replication","9009347",94,95,92,"1e-133"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2138","ECIAI1_2169","VBIEscCol26572_2138","b2095","Escherichia coli str. K-12 substr. MG1655","gatZ","Tagatose-6-phosphate kinase GatZ (EC 2.7.1.144)",,"Biofilm","17222132",100,100,99,"1e-244"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1754","ECIAI1_1780","VBIEscCol26572_1754","15802133","Escherichia coli O157:H7 str. EDL933","ydiY","Putative outer membrane protein",,,"15731074",100,100,99,"1e-146"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1459","ECIAI1_1480","VBIEscCol26572_1459","P0AEK7","Escherichia coli","fdnI","Formate dehydrogenase N gamma subunit (EC 1.2.1.2)","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.2.1","11884747;15919996;16738553;17218314;1834669;9097039;9278503",100,100,100,"1e-127"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1931","ECIAI1_1959","VBIEscCol26572_1931","P58362","Escherichia coli O157:H7","torZ","Trimethylamine-N-oxide reductase (EC 1.7.2.3), TorZ","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.4.2","11004177;11206551;11258796;16738553;8919859;9097040;9278503",100,100,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.4008","ECIAI1_4118","VBIEscCol26572_4008","SG3362","Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91","cpxR","Copper-sensing two-component system response regulator CpxR",,"Virulence","20487719",90,100,97,"1e-114"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.2903","ECIAI1_2958","VBIEscCol26572_2903","15803368","Escherichia coli O157:H7 str. EDL933","yqeJ","YqeJ protein",,,"15528651",100,81,98,"5e-72"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.551","ECIAI1_0558","VBIEscCol26572_0551","P0AAT4","Escherichia coli (strain K12)","ybdG","Miniconductance mechanosensitive channel YbdG","the small conductance mechanosensitive ion channel (mscs) family.","1.A.23.4.5","16738553;20616037;7813889;8905232;9278503",100,100,99,"1e-237"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2062","ECIAI1_2089","VBIEscCol26572_2062","P60757","Escherichia coli (strain K12)","hisG","ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl","Phosphoribosyl Atp","Drug target",,100,100,100,"1e-168"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.899","ECIAI1_0914","VBIEscCol26572_0899","P75826","Escherichia coli (strain K12)","ybjE","Lysine exporter LysO","the lysine exporter (lyso) family.","2.A.124.1.1",,100,100,100,"1e-163"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2520","ECIAI1_2553","VBIEscCol26572_2520","STM2501","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ppk","Polyphosphate kinase (EC 2.7.4.1)",,"Virulence","17227702",99,99,96,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2210","ECIAI1_2244","VBIEscCol26572_2210","P33024","Escherichia coli (strain K12)","yeiM","Pseudouridine transporter PsuT (putative)","the concentrative nucleoside transporter (cnt) family.","2.A.41.2.9","15919996;16738553;9278503",97,100,98,"1e-222"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3512","ECIAI1_3595","VBIEscCol26572_3512","P10906","Escherichia coli","ugpE","Glycerol-3-phosphate ABC transporter, permease protein UgpE (TC 3.A.1.1.3)","the atp-binding cassette (abc) superfamily.","3.A.1.1.3","15919996;16738553;1987150;2842304;3062310;363686;7042685;7836304;8041620;8282692;8407831;9278503;9711545",100,100,99,"1e-159"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3666","ECIAI1_3751","VBIEscCol26572_3666","P37681","Escherichia coli (strain K12)","yiaT","Outer membrane protein YiaT","the mipa-interacting protein (mipa) family.","9.B.99.1.1",,100,100,98,"1e-140"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.598","ECIAI1_0604","VBIEscCol26572_0598","STM474_0647","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","dpiA","Tricarboxylate transport transcriptional regulator TctD => Citrate response regulator CitB",,"Virulence","17526851",100,100,84,"1e-107"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.552","ECIAI1_0559","VBIEscCol26572_0552","SL1344_0566","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","nfnB","Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) / Dihydropteridine reductase (EC 1.5.1.34)",,"Virulence","16518469",100,100,88,"1e-108"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1249","ECIAI1_1262","VBIEscCol26572_1249","P06202","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","oppA","Oligopeptide ABC transporter, substrate-binding protein OppA (TC 3.A.1.5.1)","NAPHTHALEN-2-YL-3-ALANINE","Drug target",,100,100,85,"1e-289"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.961","ECIAI1_0973","VBIEscCol26572_0961","P04825","Escherichia coli (strain K12)","pepN","Membrane alanine aminopeptidase N (EC 3.4.11.2)","N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1025","ECIAI1_1039","VBIEscCol26572_1025","P33226","Escherichia coli","torC","Trimethylamine-N-oxide reductase associated c-type cytochrome, TorC","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.4.1","10411745;11056172;11562502;12766163;16738553;17218314;2512991;8022286;8039676;8302830;8905232;9278503;9427745;9632735",100,100,100,"1e-234"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.386","ECIAI1_0395","VBIEscCol26572_0386","P23910","Escherichia coli","araJ","Protein AraJ precursor","the major facilitator superfamily (mfs).","2.A.1.2.14","15919996;16738553;1744033;9278503",100,93,98,"1e-221"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.3818","ECIAI1_3907","VBIEscCol26572_3818","123444367","Yersinia enterocolitica subsp. enterocolitica 8081","pstC","Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)",,,"10216859",95,94,90,"1e-155"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1616","ECIAI1_1637","VBIEscCol26572_1616","P77374","Escherichia coli","ynfE","Anaerobic selenate reductase, molybdenum cofactor-containing periplasmic protein","the prokaryotic molybdopterin-containing oxidoreductase (pmo) family.","5.A.3.3.1","16738553;17218314;9097039;9278503",100,100,98,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3170","ECIAI1_3235","VBIEscCol26572_3170","P0AGE4","Escherichia coli","sstT","Serine/threonine:Na+ symporter SstT","the dicarboxylate/amino acid:cation (na(+) or h(+)) symporter (daacs) family.","2.A.23.4.1","12097162;15919996;16738553;9278503;9852024",100,100,100,"1e-232"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3831","ECIAI1_3920","VBIEscCol26572_3831","P0ABA0","Escherichia coli","atpF","ATP synthase F0 sector subunit b (EC 3.6.3.14)","'the h(+)- or na(+)-translocating f-type, v-type and a-type atpase (f-atpase) superfamily.'","3.A.2.1.1","10336456;10570135;10580496;11320246;1385726;15919996;16079137;16738553;1682301;1829729;1832155;2137094;2138624;2162353;2536742;2861200;2868922;2874136;2874137;2889623;2903146;6193778;6266400;6272190;6272217;6272228;6277310;6277311;6278247;6285901;6301339;6309138;6318052;6325392;6395859;6446460;6458296;7508444;7583669;7686882;7849023;8706824;9164460;9237612;9278503;9298646;9331422;9632683;9636021;9756905;9868784",100,100,100,"2e-78"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2248","ECIAI1_2281","VBIEscCol26572_2248","P0ABM1","Escherichia coli","ccmC","Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE","the putative heme handling protein (hhp) family.","9.B.14.2.3","15919996;16738553;7635817;9278503",100,100,100,"1e-145"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.3585","ECIAI1_3666","VBIEscCol26572_3585","YP_491919.1","Escherichia coli str. K-12 substr. W3110","gadX","Transcriptional regulator GadX, AraC family",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,98,"1e-153"
