Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3091",,,"SL1344_2878","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","invF","Type III secretion thermoregulatory protein (LcrF,VirF,transcription regulation of virulence plasmid)",,"Invasion","9194698",100,86,100,"1e-122"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1623",,,"B2N0W4","Escherichia coli 53638",,"UPF0187 protein YneE","the anion channel-forming bestrophin (bestrophin) family.","1.A.46.2.6",,95,97,84,"1e-150"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1489",,,"16764746","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ssaE","Secretion system effector SsaE",,"","16518469",100,100,100,"1e-37"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4155",,,"P0AB80","Escherichia coli (strain K12)","ilvE","Branched-chain amino acid aminotransferase (EC 2.6.1.42)","Pyridoxyl-Glutamic Acid-5'-Monophosphate;Glutaric Acid;4-Methyl Valeric Acid;2-Methylleucine","Drug target",,99,99,98,"1e-177"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3002",,,"P14176","Escherichia coli",,"Glycine betaine/L-proline transport system permease protein ProW (TC 3.A.1.12.1)","the atp-binding cassette (abc) superfamily.","3.A.1.12.1","14612446;15919996;16079137;16738553;2649479;2691838;3305496;9205837;9278503",100,100,90,"1e-188"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1244",,,"110805158","Shigella flexneri 5 str. 8401 ","phoP","Transcriptional regulatory protein PhoP",,"","11207599",100,99,93,"1e-117"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1754",,,"STM474_1664","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74",,"Universal stress protein F",,"Virulence","17526851",100,100,100,"2e-74"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1689",,,"16764933","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","yncB","Putative oxidoreductase YncB",,"","16518469",96,100,100,"1e-208"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.970",,,"SL1344_0911","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","focA","Formate efflux transporter FocA",,"Virulence","16518469",100,100,100,"1e-165"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.396",,,"STM474_0388","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","yaiU","Uncharacterized protein YaiT",,"Virulence","17526851",100,100,100,"0.0"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3609",,,"Q8XB74","Escherichia coli O157:H7","yedY","Protein-methionine-sulfoxide reductase catalytic subunit MsrP","Urea","Drug target",,100,100,88,"1e-178"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3464",,,"P64591","Escherichia coli O157:H7",,"Inner membrane protein YhaH","the duf805 or pf05656 (duf805) family.","9.B.124.1.2","11206551;11258796",97,97,89,"3e-62"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3636",,,"P0A6K3","Escherichia coli (strain K12)","def","Peptide deformylase (EC 3.5.1.88)","Formic Acid;(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide;2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide;Bb-3497;[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL","Drug target",,100,100,98,"2e-88"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1213",,,"P69786","Escherichia coli",,"PTS system, glucose-specific IIC component / PTS system, glucose-specific IIB component (EC 2.7.1.199)","the pts glucose-glucoside (glc) family.","4.A.1.1.1","15522088;15919996;1606145;1630305;16549791;16738553;1911770;1961703;2014267;2457575;2960675;3023349;8112346;8170944;8430315;8505292;8764513;8784182;8905232;9200688;9205837;9278503;9298646;9405042;9600841",99,99,97,"1e-270"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.630",,,"P15078","Escherichia coli",,"Carbon starvation protein A","the putative peptide transporter carbon starvation csta (csta) family.","2.A.114.1.1","15919996;16738553;1848300;2521622;9278503",100,100,97,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1001",,,"SL1344_0939","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","dpaL","Diaminopropionate ammonia-lyase (EC 4.3.1.15)",,"Virulence","16518469",100,100,100,"1e-241"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1493",,,"O84947","O84947",,"Secretion system effector SseC",,"1.C.36.5.1","11159962;11567004;11677609;12603739;12724372;15256549;16757591;9786193;9786194",100,100,100,"1e-276"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.96",,,"SF0050","Shigella flexneri 2a str. 301","surA","Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)",,"Chaperone","17526712",100,100,91,"1e-227"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2386",,,"P0AEE5","Escherichia coli",,"Galactose/methyl galactoside ABC transporter, substrate-binding protein MglB (EC 3.6.3.17)","the atp-binding cassette (abc) superfamily.","3.A.1.2.3","15919996;16738553;1719366;3057628;3302609;3600760;4910389;6294056;6340108;6807987;6885805;7012152;9278503;9298646",99,99,94,"1e-180"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1731",,,"VFG000471","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","sseJ","Secreted effector J SseJ",,"Secretion system,Type III secretion system",,100,100,100,"1e-245"
"BLAT","Drug Target","TTD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.974",,,"TTDR01019",,,"3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)",,"",,99,99,89,"1e-222"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.224",,,"16763598","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","dgt","Deoxyguanosinetriphosphate triphosphohydrolase (EC 3.1.5.1), subgroup 1",,"","16518469",100,97,100,"1e-303"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.628",,,"VFG000934","Escherichia coli CFT073","entA","2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) [enterobactin] siderophore @ 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) of siderophore biosynthesis",,"Iron uptake,Siderophore",,99,98,89,"1e-123"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4337",,,"P0A6F3","Escherichia coli (strain K12)","glpK","Glycerol kinase (EC 2.7.1.30)","Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate;beta-D-fructofuranose 1,6-bisphosphate","Drug target",,99,99,95,"1e-289"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1486",,,"VFG000494","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","spiC/ssaB","Type III secretion protein SsaB",,"Secretion system,Type III secretion system",,95,100,100,"2e-68"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1531",,,"P76187","Escherichia coli (strain K12)",,"Oxidoreductase YdhF","the voltage-gated k(+) channel -subunit (kv) family.","8.A.5.1.7",,100,100,89,"1e-158"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2590",,,"t0480","Salmonella enterica subsp. enterica serovar Typhi str. Ty2","aroC","Chorismate synthase (EC 4.2.3.5)",,"Virulence","1311488;1730487;12531654",100,100,99,"1e-207"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4479",,,"P0AEX9","Escherichia coli (strain K12)","malE","Maltodextrin ABC transporter, substrate-binding protein MdxE","D-glucose;Beta-D-Glucose;Maltose;Cyclo-Hepta-Amylose;S,S-(2-Hydroxyethyl)Thiocysteine;1-(1-HYDROXY-2,2,6,6-TETRAMETHYLPIPERIDIN-4-YL)PYRROLIDINE-2,5-DIONE","Drug target",,100,100,93,"1e-221"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3773",,,"267995764","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","asd","Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)",,"","20799091",100,100,100,"1e-215"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1063",,,"P04825","Escherichia coli (strain K12)","pepN","Membrane alanine aminopeptidase N (EC 3.4.11.2)","N-{(2S)-3-[(1R)-1-aminoethyl](hydroxy)phosphoryl-2-benzylpropanoyl}-L-phenylalanine","Drug target",,100,100,94,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3274",,,"15803448","Escherichia coli O157:H7 str. EDL933","serA","D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",,"","15731074",100,100,96,"1e-226"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2766",,,"Q47142","Escherichia coli",,"Probable 3-phenylpropionic acid transporter","the major facilitator superfamily (mfs).","2.A.1.27.1","16738553;9205837;9278503;9603882",99,99,88,"1e-197"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.231",,,"P0AE18","Escherichia coli (strain K12)","map","Methionine aminopeptidase (EC 3.4.11.18)","Norleucine Phosphonate;Methionine Phosphonate;5-(2-Chlorophenyl)Furan-2-Carboxylic Acid;Trifluoromethionine;Methionine Phosphinate;5-[2-(TRIFLUOROMETHOXY)PHENYL]-2-FUROIC ACID;5-(2-CHLORO-4-NITROPHENYL)-2-FUROIC ACID;5-(2-CHLOROBENZYL)-2-FUROIC ACID;5-(2-METHOXYPHENYL)-2-FUROIC ACID;5-(2-NITROPHENYL)-2-FUROIC ACID;N1-CYCLOPENTYL-N2-(THIAZOL-2-YL)OXALAMIDE;5-(2,5-DICHLOROPHENYL)-2-FUROIC ACID;5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID;N-(QUINOLIN-8-YL)METHANESULFONAMIDE;5-imino-4-(3-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine;4-(4-fluoro-phenylazo)-5-imino-5H-pyrazol-3-ylamine; 3-(5-amino-3-imino-3H-pyrazol-4-ylazo)-benzoic acid;METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-METHYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE;METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-ISOPROPYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE;5-IMINO-4-(2-TRIFLUOROMETHYL-PHENYLAZO)-5H-PYRAZOL-3-YLAMINE;4-(3-ethylthiophen-2-yl)benzene-1,2-diol;5-(2-chlorophenyl)furan-2-carbohydrazide;IMIDAZO[2,1-A]ISOQUINOLINE-2-CARBOHYDRAZIDE","Drug target",,100,100,89,"1e-139"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3400",,,"P0AFI2","Escherichia coli (strain K12)","parC","DNA topoisomerase IV subunit A (EC 5.99.1.3)","Rosoxacin","Drug target",,100,100,95,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.206",,,"P07821","Escherichia coli",,"Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), ATP-binding protein FhuC","the atp-binding cassette (abc) superfamily.","3.A.1.14.3","10742172;11805094;1551849;15919996;16738553;17218314;2823072;3020380;3301821;7651325;8202364;9278503",100,100,92,"1e-140"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1523",,,"SFV_1678","Shigella flexneri 5 str. 8401","sodB","Superoxide dismutase [Fe] (EC 1.15.1.1)",,"Modulate host immune response","2404874",100,100,94,"1e-109"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3301",,,"Z4283","Escherichia coli O157:H7 str. EDL933","speA","Biosynthetic arginine decarboxylase (EC 4.1.1.19)",,"Virulence","15731074",100,100,97,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2377",,,"F4V3T5","Escherichia coli TA280",,"UPF0299 membrane protein YohJ","the cida/lrga holin (cida/lrga holin) family.","1.E.14.1.4",,95,97,93,"1e-65"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3919",,,"P37675","Escherichia coli",,"2,3-diketo-L-gulonate TRAP transporter large permease protein yiaN","the tripartite atp-independent periplasmic transporter (trap-t) family.","2.A.56.1.2","14668138;15870475;15919996;16385129;16397293;16738553;8041620;9278503",100,100,90,"1e-222"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1959",,,"P0AD03","Escherichia coli (strain K12)",,"Inner membrane protein YebS","the intermembrane phospholipid translocase (impl-t) family.","9.A.69.1.2",,100,100,85,"1e-222"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.808",,,"P37329","Escherichia coli",,"Molybdenum ABC transporter, substrate-binding protein ModA","the atp-binding cassette (abc) superfamily.","3.A.1.8.1","15919996;16738553;3553151;7665460;7860583;8564363;8576221;8905232;9278503;9302996",100,100,86,"1e-125"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.970",,,"16764334","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","focA","Formate efflux transporter FocA",,"","16518469",100,100,100,"1e-165"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3696",,,"P0ACJ8","Escherichia coli (strain K12)","crp","Cyclic AMP receptor protein","Cyclic Adenosine Monophosphate","Drug target",,100,100,99,"1e-116"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2286",,,"STM14_2591","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","rfbB","dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",,"Virulence","7618105",100,100,100,"1e-216"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.328",,,"VFG013418","Haemophilus influenzae Rd KW20","gmhA/lpcA","D-sedoheptulose 7-phosphate isomerase (EC 5.3.1.28)",,"",,86,86,80,"5e-76"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4825",,,"190149299","Actinobacillus pleuropneumoniae serovar 7 str. AP76","prfC","Peptide chain release factor 3",,"","12819083",99,99,88,"1e-275"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.137",,,,,"Ddl","D-alanine--D-alanine ligase (EC 6.3.2.4)","D-alanine--D-alanine ligase (EC 6.3.2.4)","antibiotic target in susceptible species","24303782;24033232",,,,
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3079",,,"16766193","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","spaS","Type III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components); Surface presentation of antigens protein SpaS",,"","10692170",100,100,100,"1e-199"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2957",,,"VFG012513","Escherichia coli CFT073","iroB","Glycosyltransferase IroB",,"",,95,100,86,"1e-193"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2269",,,"AAC75089.1","Escherichia coli str. K-12 substr. MG1655","PmrE","UDP-glucose 6-dehydrogenase (EC 1.1.1.22)",,"gene altering cell wall charge conferring antibiotic resistance,polymyxin resistance gene",,100,100,88,"1e-198"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2740",,,"P76577","Escherichia coli (strain K12)","pbpC","Penicillin-insensitive transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C","Cefazolin","Drug target",,87,87,86,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.521",,,"P39830","Escherichia coli (strain K12)",,"Inner membrane protein YbaL, KefB/KefC family","the monovalent cation:proton antiporter-2 (cpa2) family.","2.A.37.1.5","15919996;16738553;7721718;9278503",99,99,94,"1e-298"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3882",,,"VFG000455","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","lpfB","Chaperone protein LpfB",,"Adherence,Fimbrial",,100,100,100,"1e-130"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.144",,,"P08337","Escherichia coli (strain K12)","mutT","Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)","8-Oxo-2'-Deoxy-Guanosine-5'-Monophosphate","Drug target",,97,96,81,"3e-58"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3011",,,"P0A6W9","Escherichia coli (strain K12)","gshA","Glutamate--cysteine ligase (EC 6.3.2.2)","N-Formylmethionine","Drug target",,100,100,93,"1e-293"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3649",,,"P0AGA2","Escherichia coli",,"Protein translocase subunit SecY","the general secretory pathway (sec) family.","3.A.5.1.1","10213615;10698927;10944122;12198149;12403785;12702815;12756233;1279430;12941690;12946344;1331806;15063851;15148364;15488768;15919996;1630901;1633829;16738553;17229438;17525736;17938627;2007553;2050112;2137819;2161989;2171778;2202723;2254269;2542029;2646297;2673920;2824434;2828030;2841285;3025556;6208370;6222285;6357787;7556084;7889938;8034620;8041620;8045257;8194520;8244950;8253067;8253068;8265357;8898086;9002525;9205837;9278503",100,100,99,"1e-252"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4571",,,"SL1344_4255","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","phoN","putative membrane-associated phospholipid phosphatase, PAP2 superfamily",,"Virulence","16518469",100,100,100,"1e-147"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1505",,,"SL1344_1346","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","ssaL","Type III secretion cytoplasmic protein (YscL)",,"Virulence","15383528",97,100,100,"1e-186"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4115",,,"P0AG82","Escherichia coli (strain K12)","pstS","Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)","N-[2-(1-Maleimidyl)Ethyl]-7-Diethylaminocoumarin-3-Carboxamide;Dihydrogenphosphate Ion","Drug target",,100,100,92,"1e-188"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2399",,,"P62723","Escherichia coli",,"UPF0324 inner membrane protein YeiH","the putative sulfate exporter (pse) family.","2.A.98.1.3","15919996;16738553;9278503",100,100,88,"1e-177"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1485",,,"SL1344_1326","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","spiR","Secretion system regulator: Sensor component (EC 2.7.3.-) (EC 2.7.1.40)",,"Two-component system,Regulation of gene expression","9786194;10338486",100,100,100,"0.0"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3006",,,"P27303","Escherichia coli",,"Multidrug efflux system EmrAB-OMF, membrane fusion component EmrA","the membrane fusion protein (mfp) family.","8.A.1.1.1","1409590;16738553;8203018;9205837;9278503",100,100,89,"1e-199"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3677",,,"P0A7S3","Escherichia coli (strain K12)","rpsL","SSU ribosomal protein S12p (S23e)","Framycetin;Amikacin;Tigecycline;Tobramycin;Gentamicin;Spectinomycin;Netilmicin;Neomycin;Streptomycin;Kanamycin;Ribostamycin;GENTAMICIN C1A;Arbekacin","Drug target",,100,100,100,"5e-67"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1506",,,"STM14_1709","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","ssaM","Type III secretion protein SsaM",,"Type III secretion","15491354",100,100,100,"5e-68"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3835",,,"Q8ZLD2","Salmonella typhimurium",,"Anaerobic C4-dicarboxylate transporter","the c4-dicarboxylate uptake (dcu) family.","2.A.13.1.3","11677609",100,100,100,"1e-245"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1505",,,"VFG000512","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","ssaL","Type III secretion cytoplasmic protein (YscL)",,"Secretion system,Type III secretion system",,97,100,100,"1e-186"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2788",,,"STM474_2679","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74",,"Putative transmembrane transport protein",,"Virulence","17526851",100,100,100,"1e-229"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.207",,,"P07822","Escherichia coli (strain K12)","fhuD","Ferric hydroxamate ABC transporter (TC 3.A.1.14.3), periplasmic substrate binding protein FhuD","Coprogen;Delta-2-Albomycin A1;Gallichrome","Drug target",,97,97,84,"1e-144"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4207",,,"P0AG34","Escherichia coli",,"Homoserine/homoserine lactone efflux protein","the resistance to homoserine/threonine (rhtb) family.","2.A.76.1.1","10386596;1379743;16397293;16738553;9278503",100,100,88,"1e-102"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2579",,,"SL1344_2342","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"Phage protein",,"Virulence","16518469",100,100,100,"4e-69"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3520",,,"165975881","Actinobacillus pleuropneumoniae serovar 3 str. JL03","argG","Argininosuccinate synthase (EC 6.3.4.5)",,"","12819083",88,87,82,"1e-188"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.261",,,"P28635","Escherichia coli",,"Methionine ABC transporter substrate-binding protein","the atp-binding cassette (abc) superfamily.","3.A.1.24.1","12169620;12819857;1459951;15919996;16738553;7904973;9278503",100,100,96,"1e-148"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4153",,,"15804359","Escherichia coli O157:H7 str. EDL933","ilvG","Acetolactate synthase large subunit (EC 2.2.1.6)",,"","15528651",100,100,92,"1e-304"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.39",,,"16763426","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","STM0036","Putative arylsulfatase regulatory protein",,"","17526851",100,100,100,"1e-245"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.902",,,"AFH35853.1","Escherichia coli","mdfA","Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum",,"efflux pump conferring antibiotic resistance",,99,99,87,"1e-208"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1495",,,"SL1344_1336","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","sseE","Secretion system effector SseE",,"Intracellular survival and replication,Invasion","16113260",100,100,100,"1e-74"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2403",,,"P69811","Escherichia coli",,"PTS system, fructose-specific IIA component (EC 2.7.1.202) / Fructose-specific phosphocarrier protein HPr","the pts fructose-mannitol (fru) family.","4.A.2.1.1","15919996;16738553;1981619;3076173;8013873;9097040;9278503",100,100,90,"1e-192"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3735",,,"110807237","Shigella flexneri 5 str. 8401","ompR","Two-component system response regulator OmpR",,"","2121709",100,100,100,"1e-133"
